price,house_type,house_type_2,rooms,m2,elevator,garage,neighbourhood,district
1595000,Casa,interior,4,502.0,0,1,Peñagrande,Fuencarral-El Pardo
1129000,Piso,interior,3,98.0,1,0,Jerónimos,Retiro
1900000,Piso,exterior,3,165.0,1,1,Goya,Salamanca
1530000,Piso,exterior,2,133.0,1,0,Almagro,Chamberí
3450000,Piso,exterior,4,300.0,1,0,Almagro,Chamberí
1920000,Piso,exterior,3,167.0,1,0,Cortes,Centro
2000000,Piso,exterior,3,174.0,1,0,Ibiza,Retiro
449000,Piso,exterior,2,74.0,1,0,Universidad,Centro
818000,Piso,exterior,2,109.0,1,0,Justicia,Centro
1500000,Ático,exterior,5,346.0,1,1,Mirasierra,Fuencarral-El Pardo
285000,Piso,exterior,2,66.0,1,0,Embajadores,Centro
219000,Piso,exterior,2,59.0,1,0,Media Legua,Moratalaz
499000,Piso,exterior,2,95.0,1,0,Fuente del Berro,Salamanca
1600000,Piso,exterior,2,169.0,1,0,Lista,Salamanca
2050000,Piso,exterior,3,252.0,1,1,El Viso,Chamartín
1250000,Piso,exterior,4,251.0,1,1,Cuatro Caminos,Tetuán
1050000,Chalet,interior,5,251.0,0,1,Salvador,San Blas-Canillejas
1300000,Dúplex,interior,2,251.0,1,1,Jerónimos,Retiro
2100000,Dúplex,exterior,3,251.0,1,0,Justicia,Centro
2370000,Piso,exterior,4,251.0,1,0,Justicia,Centro
1385600,Dúplex,exterior,6,251.0,1,0,Canillejas,San Blas-Canillejas
1800000,Piso,exterior,3,251.0,1,0,Justicia,Centro
1850000,Piso,exterior,4,250.0,1,0,Justicia,Centro
175000,Piso,exterior,2,46.0,1,0,Bellas Vistas,Tetuán
179000,Piso,exterior,2,47.0,1,0,Valdeacederas,Tetuán
343700,Estudio,exterior,0,47.0,1,0,Ciudad Universitaria,Moncloa-Aravaca
235000,Piso,exterior,1,47.0,1,0,Palacio,Centro
185000,Piso,exterior,1,47.0,1,0,Rejas,San Blas-Canillejas
135500,Piso,exterior,1,47.0,1,0,Entrevías,Puente de Vallecas
263350,Piso,exterior,1,47.0,1,0,Castillejos,Tetuán
51700,Piso,interior,3,59.0,1,0,San Cristóbal de los Ángeles,Villaverde
53800,Piso,interior,3,62.0,1,0,San Cristóbal de los Ángeles,Villaverde
55000,Piso,exterior,2,71.0,1,0,Pueblo Nuevo,Ciudad Lineal
636000,Piso,exterior,3,105.0,1,0,Universidad,Centro
3300000,Piso,exterior,4,384.0,1,0,Almagro,Chamberí
3300000,Piso,exterior,3,254.0,1,0,Recoletos,Salamanca
705547,Piso,interior,4,276.0,0,0,Canillas,Hortaleza
5500000,Piso,exterior,4,275.0,1,1,Castellana,Salamanca
1500000,Chalet,exterior,4,275.0,0,1,Aravaca,Moncloa-Aravaca
1200000,Piso,exterior,5,275.0,1,1,Mirasierra,Fuencarral-El Pardo
1790000,Piso,exterior,4,275.0,1,1,Ibiza,Retiro
770000,Chalet,interior,8,275.0,0,0,Opañel,Carabanchel
245000,Piso,interior,1,45.0,1,0,Embajadores,Centro
245000,Estudio,exterior,0,45.0,1,1,Peñagrande,Fuencarral-El Pardo
349500,Piso,interior,1,45.0,1,0,Almagro,Chamberí
498000,Dúplex,exterior,3,152.0,1,1,Almenara,Tetuán
395000,Estudio,exterior,0,319.0,1,0,Simancas,San Blas-Canillejas
435000,Piso,interior,3,85.0,1,0,Nueva España,Chamartín
850000,Piso,interior,6,249.0,1,0,Gaztambide,Chamberí
650000,Piso,exterior,4,191.0,1,1,Nueva España,Chamartín
995000,Piso,exterior,3,130.0,1,0,Sol,Centro
850000,Piso,exterior,3,98.0,1,0,Castellana,Salamanca
835000,Ático,exterior,3,116.0,1,1,Las Delicias,Arganzuela
595000,Piso,interior,2,101.0,1,0,Palacio,Centro
650000,Piso,exterior,4,169.0,1,1,Valdefuentes,Hortaleza
650000,Piso,exterior,4,168.0,1,1,Valdefuentes,Hortaleza
325000,Piso,exterior,3,60.0,1,0,Comillas,Carabanchel
475000,Piso,exterior,2,95.0,1,1,Adelfas,Retiro
2200000,Chalet,interior,5,415.0,0,1,Canillas,Hortaleza
2200000,Piso,exterior,3,130.0,1,0,Recoletos,Salamanca
2190000,Ático,exterior,3,196.0,1,1,Almagro,Chamberí
2190000,Ático,exterior,3,127.0,1,1,Almagro,Chamberí
180000,Piso,exterior,3,72.0,1,0,Almendrales,Usera
504000,Dúplex,exterior,3,152.0,1,1,Almenara,Tetuán
1300000,Piso,exterior,3,157.0,1,0,Trafalgar,Chamberí
1990000,Chalet,interior,6,400.0,0,1,Piovera,Hortaleza
960000,Piso,exterior,3,130.0,1,0,Gaztambide,Chamberí
675000,Piso,interior,2,61.0,1,0,Lista,Salamanca
247000,Piso,exterior,2,69.0,1,0,Valdeacederas,Tetuán
1250000,Piso,exterior,2,132.0,1,0,Castellana,Salamanca
154000,Piso,exterior,2,59.0,1,0,Pueblo Nuevo,Ciudad Lineal
154063,Piso,exterior,3,84.0,1,0,Ventas,Ciudad Lineal
154900,Piso,exterior,3,61.0,1,0,Palomeras Sureste,Puente de Vallecas
154900,Piso,exterior,2,58.0,1,0,Pueblo Nuevo,Ciudad Lineal
155000,Piso,exterior,2,46.0,1,0,Valverde,Fuencarral-El Pardo
155000,Piso,exterior,1,47.0,1,0,Orcasur,Usera
3100000,Piso,exterior,6,355.0,1,0,Almagro,Chamberí
1173000,Ático,exterior,4,171.0,1,0,Cortes,Centro
850000,Ático,exterior,2,113.0,1,0,Arapiles,Chamberí
1425000,Piso,exterior,3,246.0,1,1,El Viso,Chamartín
1340000,Ático,exterior,3,161.0,1,0,Prosperidad,Chamartín
1650000,Ático,exterior,3,200.0,1,0,Guindalera,Salamanca
455000,Ático,exterior,3,117.0,1,1,El Cañaveral,Vicálvaro
1300000,Piso,interior,3,120.0,1,0,Goya,Salamanca
549000,Piso,exterior,2,90.0,1,1,Casa de Campo,Moncloa-Aravaca
1850000,Piso,exterior,5,302.0,1,1,Valdefuentes,Hortaleza
1350000,Piso,exterior,3,200.0,1,0,Vallehermoso,Chamberí
450000,Piso,exterior,4,105.0,1,0,Las Acacias,Arganzuela
819000,Piso,exterior,3,149.0,1,0,Fuente del Berro,Salamanca
132000,Piso,exterior,2,75.0,1,0,Palomeras Bajas,Puente de Vallecas
449000,Piso,exterior,3,89.0,1,1,Mirasierra,Fuencarral-El Pardo
250000,Ático,exterior,1,40.0,1,0,Embajadores,Centro
515000,Piso,interior,2,74.0,1,0,Guindalera,Salamanca
1500000,Piso,exterior,4,253.0,1,1,Castellana,Salamanca
615000,Piso,exterior,2,106.0,1,0,Embajadores,Centro
275000,Piso,exterior,2,47.0,1,0,Las Acacias,Arganzuela
104000,Piso,exterior,2,77.0,1,0,Butarque,Villaverde
105000,Piso,interior,2,42.0,1,0,Las Delicias,Arganzuela
105300,Piso,interior,2,67.0,1,0,Vista Alegre,Carabanchel
105500,Piso,interior,1,69.0,1,0,Casco Histórico de Vicálvaro,Vicálvaro
107000,Piso,exterior,2,37.0,1,0,Zofio,Usera
107500,Piso,exterior,2,55.0,1,0,Almendrales,Usera
108000,Piso,exterior,1,55.0,1,0,Almendrales,Usera
1179000,Piso,exterior,2,110.0,1,0,Lista,Salamanca
1179000,Piso,exterior,2,110.0,1,0,Lista,Salamanca
1179000,Piso,exterior,2,110.0,1,0,Lista,Salamanca
1179000,Piso,exterior,2,110.0,1,0,Lista,Salamanca
1179000,Piso,exterior,2,110.0,1,0,Lista,Salamanca
1200000,Piso,exterior,4,112.0,1,0,Ibiza,Retiro
2990000,Chalet,interior,7,1393.0,0,1,Valdemarín,Moncloa-Aravaca
350000,Ático,exterior,2,90.0,1,1,Valdeacederas,Tetuán
390000,Piso,exterior,3,119.0,1,0,Goya,Salamanca
350000,Piso,exterior,4,69.0,1,0,Universidad,Centro
1109000,Piso,exterior,4,149.0,1,0,Peñagrande,Fuencarral-El Pardo
3465000,Casa,exterior,12,1380.0,0,1,Piovera,Hortaleza
377664,Piso,interior,3,128.0,0,0,Valdefuentes,Hortaleza
1650000,Piso,exterior,6,259.0,1,1,Ríos Rosas,Chamberí
1155700,Chalet,interior,4,259.0,0,1,Corralejos,Barajas
4450000,Piso,exterior,4,395.0,1,1,Recoletos,Salamanca
1420000,Chalet,interior,5,392.0,0,1,Aravaca,Moncloa-Aravaca
1850000,Casa,interior,7,390.0,0,1,Canillas,Hortaleza
1170000,Chalet,interior,5,390.0,0,1,Salvador,San Blas-Canillejas
3200000,Piso,exterior,4,390.0,1,1,Nueva España,Chamartín
3800000,Piso,exterior,8,560.0,1,0,Cortes,Centro
3795000,Piso,exterior,5,401.0,1,1,Castellana,Salamanca
3775000,Piso,exterior,4,398.0,1,1,Castellana,Salamanca
3730000,Piso,exterior,5,269.0,1,0,Justicia,Centro
3700000,Dúplex,exterior,3,310.0,1,1,Universidad,Centro
3700000,Piso,exterior,4,480.0,1,1,El Viso,Chamartín
3650000,Piso,exterior,5,385.0,1,1,Castellana,Salamanca
236000,Piso,exterior,1,45.0,1,0,Universidad,Centro
785000,Ático,exterior,3,134.0,1,0,Castilla,Chamartín
710000,Piso,exterior,5,181.0,1,1,Estrella,Retiro
211000,Ático,exterior,4,115.0,1,0,Puerta Bonita,Carabanchel
900000,Piso,exterior,2,96.0,1,1,Argüelles,Moncloa-Aravaca
310000,Piso,exterior,2,59.0,1,0,San Pascual,Ciudad Lineal
795000,Piso,exterior,3,159.0,1,1,Estrella,Retiro
990000,Piso,exterior,5,211.0,1,0,La Paz,Fuencarral-El Pardo
1199000,Ático,exterior,5,243.0,1,1,San Juan Bautista,Ciudad Lineal
650000,Piso,exterior,4,215.0,1,1,Barrio del Pilar,Fuencarral-El Pardo
316000,Piso,exterior,3,102.0,1,1,Palomeras Sureste,Puente de Vallecas
10000000,Casa,interior,14,849.0,0,1,El Viso,Chamartín
525000,Piso,exterior,3,59.0,1,0,Ibiza,Retiro
390000,Piso,exterior,3,115.0,1,0,Berruguete,Tetuán
2150000,Piso,exterior,5,407.0,1,1,Piovera,Hortaleza
255000,Piso,exterior,1,54.0,1,0,Universidad,Centro
676000,Ático,exterior,3,204.0,1,1,Casco Histórico de Vallecas,Villa de Vallecas
3600000,Piso,exterior,5,379.0,1,0,Goya,Salamanca
3600000,Piso,exterior,3,316.0,1,0,Castellana,Salamanca
3600000,Piso,exterior,4,321.0,1,0,Justicia,Centro
3600000,Piso,exterior,1,780.0,1,0,Argüelles,Moncloa-Aravaca
3600000,Piso,exterior,5,379.0,1,0,Goya,Salamanca
3600000,Piso,exterior,3,301.0,1,1,El Viso,Chamartín
3600000,Piso,exterior,2,182.0,1,0,Recoletos,Salamanca
3600000,Piso,exterior,4,274.0,1,0,Recoletos,Salamanca
3547000,Piso,exterior,3,202.0,1,0,Recoletos,Salamanca
3530000,Dúplex,exterior,4,383.0,1,1,Nueva España,Chamartín
257000,Piso,interior,2,59.0,1,0,Argüelles,Moncloa-Aravaca
790000,Piso,exterior,4,190.0,1,0,Palos de Moguer,Arganzuela
625000,Piso,exterior,3,151.0,1,1,Valdefuentes,Hortaleza
359900,Piso,exterior,4,120.0,1,0,Pueblo Nuevo,Ciudad Lineal
1270000,Piso,exterior,3,176.0,1,1,Piovera,Hortaleza
790000,Piso,exterior,2,126.0,1,0,Justicia,Centro
1538000,Casa,exterior,8,609.0,0,1,Canillas,Hortaleza
240000,Piso,exterior,3,95.0,1,0,Los Ángeles,Villaverde
240000,Piso,exterior,5,95.0,1,1,Puerta del Ángel,Latina
141700,Piso,exterior,1,40.0,1,0,Pradolongo,Usera
335000,Ático,interior,1,40.0,1,0,Ríos Rosas,Chamberí
240000,Piso,interior,1,40.0,1,0,Cuatro Caminos,Tetuán
265000,Piso,interior,1,40.0,1,0,Justicia,Centro
255000,Dúplex,exterior,2,40.0,1,0,La Chopera,Arganzuela
425000,Piso,interior,1,168.0,1,0,Prosperidad,Chamartín
319000,Piso,exterior,2,66.0,1,0,Guindalera,Salamanca
338000,Piso,exterior,3,88.0,1,1,Alameda de Osuna,Barajas
350000,Piso,exterior,2,68.0,1,0,Cuatro Caminos,Tetuán
350000,Estudio,interior,0,40.0,1,0,Almagro,Chamberí
199000,Piso,interior,1,40.0,1,0,Palacio,Centro
250000,Ático,exterior,1,40.0,1,0,Embajadores,Centro
255000,Ático,interior,0,40.0,1,0,Embajadores,Centro
334000,Piso,interior,1,49.0,1,0,Justicia,Centro
260000,Piso,exterior,2,49.0,1,0,Imperial,Arganzuela
350000,Piso,exterior,1,49.0,1,0,Trafalgar,Chamberí
293000,Estudio,exterior,0,49.0,1,1,Valdefuentes,Hortaleza
190000,Piso,interior,1,49.0,1,1,Rejas,San Blas-Canillejas
325000,Piso,interior,1,49.0,1,0,Lista,Salamanca
275000,Piso,exterior,1,41.0,1,0,Bellas Vistas,Tetuán
2190000,Chalet,interior,7,380.0,0,1,Piovera,Hortaleza
695000,Piso,exterior,2,87.0,1,0,Justicia,Centro
64200,Piso,exterior,3,62.0,1,0,Villaverde Alto,Villaverde
64400,Piso,interior,3,77.0,1,0,San Cristóbal de los Ángeles,Villaverde
65000,Piso,exterior,3,81.0,1,0,San Cristóbal de los Ángeles,Villaverde
66900,Piso,interior,3,64.0,1,0,San Cristóbal de los Ángeles,Villaverde
69000,Piso,exterior,3,65.0,1,0,San Cristóbal de los Ángeles,Villaverde
69000,Piso,interior,3,65.0,1,0,Puerta Bonita,Carabanchel
365000,Piso,exterior,1,46.0,1,0,Ríos Rosas,Chamberí
2200000,Piso,exterior,4,256.0,1,0,Justicia,Centro
2200000,Piso,exterior,5,285.0,1,1,Almagro,Chamberí
2200000,Ático,exterior,6,537.0,1,1,Atalaya,Ciudad Lineal
2200000,Piso,exterior,3,158.0,1,1,Lista,Salamanca
2200000,Chalet,interior,4,340.0,0,1,Valdemarín,Moncloa-Aravaca
2200000,Piso,exterior,3,191.0,1,0,Goya,Salamanca
2200000,Piso,exterior,2,132.0,1,1,Goya,Salamanca
225000,Piso,exterior,3,78.0,1,0,Apóstol Santiago,Hortaleza
955000,Ático,exterior,3,150.0,1,1,El Goloso,Fuencarral-El Pardo
465000,Piso,exterior,2,85.0,1,0,Universidad,Centro
308000,Piso,interior,2,51.0,1,0,Goya,Salamanca
490000,Piso,exterior,3,116.0,1,0,Embajadores,Centro
419000,Piso,interior,1,52.0,1,0,Argüelles,Moncloa-Aravaca
470000,Piso,exterior,3,86.0,1,1,Las Delicias,Arganzuela
3150000,Piso,exterior,3,290.0,1,1,Jerónimos,Retiro
6000000,Piso,exterior,6,533.0,1,0,Jerónimos,Retiro
1980000,Casa,interior,5,533.0,0,1,Canillas,Hortaleza
1550000,Chalet,interior,8,530.0,0,1,Salvador,San Blas-Canillejas
1835000,Casa,interior,6,527.0,0,0,Peñagrande,Fuencarral-El Pardo
1750000,Casa,interior,5,527.0,0,1,Peñagrande,Fuencarral-El Pardo
1750000,Dúplex,exterior,6,515.0,1,1,San Juan Bautista,Ciudad Lineal
1830000,Casa,exterior,5,515.0,0,1,Valdefuentes,Hortaleza
415000,Ático,exterior,1,71.0,1,0,Cuatro Caminos,Tetuán
940000,Piso,exterior,3,135.0,1,0,Gaztambide,Chamberí
1400000,Piso,exterior,3,185.0,1,1,Lista,Salamanca
138900,Piso,exterior,2,61.0,1,0,Amposta,San Blas-Canillejas
899900,Piso,exterior,2,105.0,1,0,El Viso,Chamartín
1349000,Piso,exterior,3,152.0,1,0,Castillejos,Tetuán
300000,Estudio,exterior,0,72.0,1,1,Simancas,San Blas-Canillejas
449000,Piso,exterior,3,103.0,1,0,Las Acacias,Arganzuela
750000,Piso,exterior,3,151.0,1,0,Apóstol Santiago,Hortaleza
435000,Estudio,exterior,0,40.0,1,0,Palacio,Centro
245000,Piso,exterior,1,38.0,1,0,Almagro,Chamberí
660000,Piso,interior,2,105.0,1,0,Lista,Salamanca
319000,Piso,exterior,3,68.0,1,0,Castilla,Chamartín
850000,Piso,exterior,3,126.0,1,0,Ríos Rosas,Chamberí
843000,Casa,interior,5,217.0,0,1,Piovera,Hortaleza
69000,Piso,interior,1,64.0,0,0,Ríos Rosas,Chamberí
95000,Piso,exterior,3,88.0,1,0,Los Cármenes,Latina
90820,Dúplex,exterior,0,84.0,1,0,Villaverde Alto,Villaverde
525000,Dúplex,exterior,3,134.0,1,0,Prosperidad,Chamartín
1295000,Piso,exterior,6,267.0,1,0,Guindalera,Salamanca
1250000,Dúplex,exterior,2,112.0,1,0,Castellana,Salamanca
4186000,Piso,exterior,4,322.0,1,1,Jerónimos,Retiro
4100000,Piso,exterior,5,565.0,1,0,Cortes,Centro
4000000,Casa,interior,6,969.0,0,1,Piovera,Hortaleza
4000000,Casa,interior,6,969.0,0,1,Piovera,Hortaleza
4000000,Casa,interior,5,710.0,0,1,Piovera,Hortaleza
4000000,Piso,exterior,5,349.0,1,1,Almagro,Chamberí
1071134,Piso,exterior,3,108.0,1,0,Universidad,Centro
595000,Piso,interior,2,60.0,1,0,Lista,Salamanca
175000,Piso,exterior,2,70.0,1,0,Aluche,Latina
175000,Piso,exterior,2,61.0,1,0,Numancia,Puente de Vallecas
175000,Piso,exterior,1,45.0,1,0,Corralejos,Barajas
175000,Piso,exterior,3,99.0,1,0,Villaverde Alto,Villaverde
175000,Piso,exterior,2,63.0,1,0,Numancia,Puente de Vallecas
175000,Piso,exterior,1,55.0,1,0,Vista Alegre,Carabanchel
175000,Piso,exterior,1,60.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
175000,Piso,exterior,3,65.0,1,0,Campamento,Latina
430000,Piso,exterior,4,99.0,1,0,Ciudad Universitaria,Moncloa-Aravaca
311000,Piso,exterior,2,98.0,1,1,Casco Histórico de Vallecas,Villa de Vallecas
1200000,Dúplex,exterior,5,250.0,1,1,Valdemarín,Moncloa-Aravaca
1032500,Piso,interior,3,146.0,1,1,Pinar del Rey,Hortaleza
1300000,Piso,exterior,4,214.0,1,1,Goya,Salamanca
485000,Piso,exterior,4,131.0,1,1,El Cañaveral,Vicálvaro
5000000,Piso,exterior,3,320.0,1,0,Recoletos,Salamanca
3900000,Piso,exterior,3,250.0,1,0,Goya,Salamanca
3600000,Piso,interior,3,231.0,1,1,Recoletos,Salamanca
3600000,Piso,interior,3,231.0,1,1,Castellana,Salamanca
3750000,Piso,exterior,3,243.0,1,0,Recoletos,Salamanca
1479000,Piso,interior,3,96.0,1,0,Ríos Rosas,Chamberí
2370000,Piso,exterior,2,154.0,1,0,Castellana,Salamanca
3400000,Piso,exterior,3,221.0,1,1,Recoletos,Salamanca
3350000,Piso,exterior,4,220.0,1,1,Recoletos,Salamanca
3600000,Piso,exterior,3,237.0,1,1,Recoletos,Salamanca
1750000,Chalet,exterior,4,250.0,0,0,Hispanoamérica,Chamartín
1750000,Chalet,interior,4,250.0,0,0,Hispanoamérica,Chamartín
2050000,Piso,exterior,4,250.0,1,1,El Viso,Chamartín
1500000,Piso,exterior,3,139.0,1,1,Goya,Salamanca
389000,Piso,exterior,2,80.0,1,0,Imperial,Arganzuela
550000,Piso,interior,1,60.0,1,0,Goya,Salamanca
325000,Piso,interior,2,64.0,1,0,Palacio,Centro
299500,Piso,exterior,2,42.0,1,0,Argüelles,Moncloa-Aravaca
430470,Chalet,interior,4,224.0,0,1,El Cañaveral,Vicálvaro
430470,Chalet,interior,3,224.0,0,1,El Cañaveral,Vicálvaro
349000,Piso,interior,1,48.0,1,0,Universidad,Centro
299000,Ático,exterior,2,49.0,1,0,Sol,Centro
143300,Piso,exterior,2,49.0,1,0,Almendrales,Usera
290000,Piso,interior,2,46.0,1,0,Ríos Rosas,Chamberí
220000,Piso,exterior,2,55.0,1,0,Concepción,Ciudad Lineal
700000,Piso,exterior,3,97.0,1,0,Goya,Salamanca
3750000,Piso,exterior,6,450.0,1,0,Castellana,Salamanca
1890000,Chalet,interior,7,450.0,0,1,Canillas,Hortaleza
140000,Piso,exterior,1,39.0,1,0,Abrantes,Carabanchel
175000,Piso,interior,1,39.0,1,0,Las Delicias,Arganzuela
189000,Piso,exterior,2,39.0,1,0,Imperial,Arganzuela
300000,Piso,interior,2,39.0,1,0,Embajadores,Centro
357000,Piso,exterior,1,40.0,1,0,Nueva España,Chamartín
235000,Piso,interior,1,40.0,1,0,Gaztambide,Chamberí
220000,Piso,exterior,1,40.0,1,0,Embajadores,Centro
260000,Piso,interior,2,40.0,1,0,Universidad,Centro
3300000,Piso,exterior,6,384.0,1,1,Almagro,Chamberí
695000,Piso,interior,2,105.0,1,0,Almagro,Chamberí
1750000,Chalet,interior,7,287.0,0,1,Ciudad Jardín,Chamartín
1050000,Piso,exterior,5,337.0,1,1,Palomas,Hortaleza
319000,Piso,interior,1,48.0,1,0,Ríos Rosas,Chamberí
700000,Piso,exterior,2,119.0,1,1,Valdefuentes,Hortaleza
1200000,Piso,exterior,2,174.0,1,0,Hispanoamérica,Chamartín
1200000,Piso,exterior,2,174.0,1,1,Hispanoamérica,Chamartín
830000,Piso,exterior,2,186.0,1,1,Valdemarín,Moncloa-Aravaca
629000,Piso,exterior,5,123.0,1,0,Adelfas,Retiro
4900000,Casa,interior,6,886.0,0,1,Nueva España,Chamartín
925000,Piso,exterior,4,209.0,1,1,Valdefuentes,Hortaleza
930000,Piso,exterior,2,120.0,1,0,Almagro,Chamberí
670000,Piso,exterior,3,105.0,1,0,Adelfas,Retiro
174000,Piso,interior,1,37.0,1,0,Las Delicias,Arganzuela
174000,Piso,exterior,3,81.0,1,0,Pueblo Nuevo,Ciudad Lineal
174900,Piso,exterior,2,72.0,1,0,Abrantes,Carabanchel
174900,Piso,exterior,2,99.0,1,0,San Diego,Puente de Vallecas
175000,Piso,exterior,2,65.0,1,0,Entrevías,Puente de Vallecas
175000,Piso,exterior,1,41.0,1,0,San Isidro,Carabanchel
175000,Piso,exterior,2,60.0,1,0,Palomeras Sureste,Puente de Vallecas
175000,Piso,exterior,3,64.0,1,0,Aluche,Latina
175000,Piso,exterior,3,69.0,1,0,Zofio,Usera
545000,Piso,exterior,1,55.0,1,0,Palacio,Centro
189000,Piso,exterior,3,63.0,1,0,Apóstol Santiago,Hortaleza
212000,Piso,exterior,2,55.0,1,0,Cortes,Centro
299000,Piso,exterior,1,70.0,1,0,Guindalera,Salamanca
143000,Piso,interior,2,53.0,1,0,Opañel,Carabanchel
178000,Estudio,exterior,0,57.0,1,1,Valdefuentes,Hortaleza
261000,Dúplex,exterior,2,40.0,1,0,La Chopera,Arganzuela
330000,Piso,interior,1,40.0,1,0,Castellana,Salamanca
214166,Piso,interior,2,40.0,1,0,Palacio,Centro
140000,Estudio,interior,0,40.0,1,1,Canillejas,San Blas-Canillejas
199000,Piso,interior,1,41.0,1,0,Justicia,Centro
4500000,Casa,interior,5,544.0,0,1,Aravaca,Moncloa-Aravaca
270000,Piso,exterior,3,78.0,1,0,Valdeacederas,Tetuán
540000,Piso,exterior,3,150.0,1,1,Valdefuentes,Hortaleza
665000,Piso,exterior,3,110.0,1,1,Cuatro Caminos,Tetuán
830000,Piso,exterior,4,155.0,1,1,Prosperidad,Chamartín
1350000,Piso,exterior,5,286.0,1,0,El Viso,Chamartín
910000,Piso,exterior,3,107.0,1,0,Goya,Salamanca
130000,Piso,exterior,2,45.0,1,0,San Diego,Puente de Vallecas
130000,Piso,exterior,1,60.0,1,0,San Diego,Puente de Vallecas
130000,Piso,exterior,2,56.0,1,0,Los Ángeles,Villaverde
130000,Piso,exterior,2,51.0,1,0,Arcos,San Blas-Canillejas
130000,Piso,exterior,2,54.0,1,0,Numancia,Puente de Vallecas
131000,Piso,interior,2,46.0,1,0,San Diego,Puente de Vallecas
132000,Piso,exterior,1,40.0,1,0,Buenavista,Carabanchel
239000,Piso,interior,3,70.0,0,0,Simancas,San Blas-Canillejas
850000,Piso,interior,2,103.0,1,0,Lista,Salamanca
55700,Estudio,exterior,0,63.0,1,0,San Cristóbal de los Ángeles,Villaverde
56000,Piso,exterior,3,65.0,1,0,Lucero,Latina
59000,Piso,exterior,1,57.0,1,0,Villaverde Alto,Villaverde
60400,Piso,interior,2,47.0,1,0,Casco Histórico de Vallecas,Villa de Vallecas
60900,Piso,interior,2,52.0,1,0,Portazgo,Puente de Vallecas
150000,Piso,exterior,1,43.0,1,0,Embajadores,Centro
150000,Piso,interior,1,77.0,0,0,Palomeras Bajas,Puente de Vallecas
151000,Piso,exterior,2,53.0,1,0,Valdezarza,Moncloa-Aravaca
151000,Piso,exterior,2,45.0,1,0,Villaverde Alto,Villaverde
151000,Piso,exterior,3,62.0,1,0,Pradolongo,Usera
151000,Piso,exterior,3,53.0,1,0,Valdezarza,Moncloa-Aravaca
445000,Dúplex,exterior,2,89.0,1,0,Universidad,Centro
257000,Piso,exterior,2,70.0,1,0,Valdeacederas,Tetuán
679000,Piso,exterior,3,215.0,1,0,Berruguete,Tetuán
409000,Dúplex,exterior,2,80.0,1,0,Las Delicias,Arganzuela
1345000,Chalet,interior,4,456.0,0,1,Peñagrande,Fuencarral-El Pardo
450000,Piso,exterior,3,120.0,1,0,Argüelles,Moncloa-Aravaca
350000,Piso,exterior,3,98.0,1,0,Pavones,Moratalaz
319000,Piso,interior,2,47.0,1,0,Sol,Centro
189000,Piso,exterior,3,73.0,1,0,Buenavista,Carabanchel
660000,Piso,exterior,5,130.0,1,1,Fuente del Berro,Salamanca
1150000,Piso,exterior,4,144.0,1,1,Lista,Salamanca
360000,Piso,exterior,2,73.0,1,0,Concepción,Ciudad Lineal
365000,Piso,exterior,4,109.0,1,0,Pradolongo,Usera
820000,Piso,exterior,3,134.0,1,0,Universidad,Centro
960000,Piso,exterior,4,150.0,1,1,Aravaca,Moncloa-Aravaca
1500000,Piso,exterior,3,162.0,1,0,Goya,Salamanca
1100000,Piso,exterior,3,200.0,1,0,Universidad,Centro
3300000,Chalet,interior,5,430.0,0,1,Nueva España,Chamartín
1750000,Chalet,interior,5,425.0,0,1,Valdefuentes,Hortaleza
1300000,Piso,exterior,5,199.0,1,0,Fuente del Berro,Salamanca
4400000,Piso,exterior,4,306.0,1,0,Castellana,Salamanca
359000,Dúplex,exterior,3,75.0,1,0,Sol,Centro
795000,Piso,exterior,3,165.0,1,1,Estrella,Retiro
530000,Piso,exterior,4,170.0,1,1,Santa Eugenia,Villa de Vallecas
720000,Piso,exterior,4,146.0,1,0,Guindalera,Salamanca
449000,Piso,exterior,2,93.0,1,0,Las Acacias,Arganzuela
1300000,Piso,exterior,2,120.0,1,0,Goya,Salamanca
549900,Ático,exterior,2,110.0,1,1,Valverde,Fuencarral-El Pardo
174000,Piso,interior,1,61.0,1,0,Puerta Bonita,Carabanchel
1820000,Piso,exterior,5,314.0,1,0,El Viso,Chamartín
1810000,Ático,exterior,5,254.0,1,1,Colina,Ciudad Lineal
6400000,Piso,exterior,12,1192.0,1,0,Castellana,Salamanca
6250000,Piso,exterior,3,299.0,1,0,Recoletos,Salamanca
6250000,Casa,interior,7,989.0,0,1,Piovera,Hortaleza
6200000,Piso,exterior,4,651.0,1,1,Almagro,Chamberí
6100000,Casa,exterior,6,720.0,0,1,Piovera,Hortaleza
6000000,Casa,interior,6,990.0,0,1,Aravaca,Moncloa-Aravaca
5900000,Casa,interior,7,1250.0,0,1,Valdemarín,Moncloa-Aravaca
1690000,Piso,exterior,3,150.0,1,0,Recoletos,Salamanca
1690000,Chalet,interior,5,459.0,0,1,Palomas,Hortaleza
124000,Piso,exterior,2,44.0,1,0,Pradolongo,Usera
124294,Piso,exterior,2,82.0,1,0,San Fermín,Usera
124300,Piso,interior,3,52.0,1,0,Los Ángeles,Villaverde
409990,Piso,exterior,4,150.0,1,0,Valdefuentes,Hortaleza
1050000,Piso,exterior,3,250.0,1,0,Hispanoamérica,Chamartín
390000,Piso,exterior,3,96.0,1,0,Puerta del Ángel,Latina
